dt_movimento;nu_apf;nu_contrato;no_mutuario;txt_cpf;dt_assinatura;vr_encargo_total_atraso;qt_dias_atraso;pz_amortizacao;pz_decorrido;pz_remanescente;vr_renda_familiar_comprovada;vr_garantia_inicial;dt_nascimento;co_sexo;qt_coobrigados;de_estado_civil;dsc_tipo_contrato;dt_termino_contrato;dsc_situacao_ctr;qt_prestacoes_atraso;vr_saldo_devedor_atual;vr_prestacao;co_municipio_ibge_completo;name_file
16/03/2016;20135619;522694109325;Simone Lopes;78885215716;07/07/2012;0;0;0;120;0;330156,0;-11808507,6;27/04/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;773897;INT039
04/02/2021;40492053;627231274406;Rita Ribeiro;47873957870;23/08/2018;0;0;0;120;0;969,0;58486,0;26/07/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;330184;INT039
20/11/2021;77648028;328549173714;Márcia de Araujo;51868617676;09/02/2020;0;0;0;120;0;330409,0;-11817609,9;09/10/1990;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;219952;INT039
05/01/2022;63128977;387375711888;Sandra Santos;50922153853;07/06/2012;0;0;0;120;0;330662,0;-11826712,1;06/02/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;668069;INT039
25/08/2015;27516930;992868658514;Sandra de Lima;37819264650;26/12/2019;0;0;0;120;0;669,0;65400,0;10/06/2001;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;672432;INT039
07/04/2018;93189928;840759256110;Sandra Santos;25880510618;04/04/2025;0;0;0;120;0;330915,0;-11835814,4;28/07/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;222267;INT039
09/03/2023;94896816;799688914940;Adriana de Souza;35965561389;19/09/2024;0;0;0;120;0;331168,0;-11844916,6;18/11/1993;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;888232;INT039
21/10/2020;64883748;469775223701;Lúcia Dias;71156820269;22/08/2016;0;0;0;120;0;467,0;51464,0;21/06/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;932876;INT039
12/08/2018;51938521;553822703365;Letícia Silva;21376951261;28/12/2015;0;0;0;120;0;331421,0;-11854018,9;12/10/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;801600;INT039
05/05/2025;38102935;253623587461;Raimunda de Almeida;86777456253;10/08/2024;0;0;0;120;0;331674,0;-11863121,1;08/04/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;786372;INT039
19/05/2024;54167231;162733542524;Eliane Batista;13876398885;07/09/2022;0;0;0;120;0;456,0;35520,0;16/07/1990;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;664321;INT039
23/05/2024;43434136;171760905230;Raquel Santana;15887331007;06/12/2014;0;0;0;120;0;331927,0;-11872223,4;21/01/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;535001;INT039
22/03/2022;53045207;533374703362;Ângela Ramos;59999394932;02/05/2022;0;0;0;120;0;332180,0;-11881325,6;20/04/1997;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-09 00:00:00.000;LIQUIDADO;0;0.0;0;893374;INT039
04/07/2024;72357878;710967242853;Cristiane Silva;59576309687;21/12/2019;0;0;0;120;0;803,0;67167,0;04/10/1989;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;730723;INT039
20/09/2025;19575360;595457806776;Luana Rocha;67325794658;25/11/2011;0;0;0;120;0;332433,0;-11890427,9;28/07/2001;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2013-02-26 00:00:00.000;DISTRATO;0;0.0;0;501788;INT039
02/11/2018;87065240;856820091370;Adriana de Oliveira;78760543728;16/10/2011;0;0;0;120;0;332686,0;-11899530,1;05/05/1995;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;457336;INT039
17/02/2021;34620370;458331226665;Lúcia Rodrigues;20010189928;16/03/2011;0;0;0;120;0;993,0;45741,0;25/11/1992;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;218227;INT039
27/08/2021;41330228;202499303379;Francisca Ribeiro;29667730244;02/12/2012;0;0;0;120;0;332939,0;-11908632,4;10/03/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;415237;INT039
15/05/2020;22014598;596327128505;Débora dos Santos;28325517889;07/06/2024;0;0;0;120;0;333192,0;-11917734,6;20/04/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;932645;INT039
03/02/2017;48638699;592409107023;Rita Sousa;74656614618;24/02/2023;0;0;0;120;0;876,0;67564,0;07/04/1995;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;827248;INT039
19/10/2023;58603612;200002410393;Raimunda Santos;72677514318;23/08/2025;0;0;0;120;0;333445,0;-11926836,9;25/03/2002;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;511057;INT039
09/04/2021;49891281;831940452978;Amanda Lima;77171254228;22/10/2012;0;0;0;120;0;333698,0;-11935939,1;10/09/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;678258;INT039
05/03/2025;54829036;476535829889;Natália Araujo;68730297094;28/04/2022;0;0;0;120;0;516,0;52117,0;01/10/2005;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;759270;INT039
06/07/2023;49004009;444292353663;Vera Pereira;51554188881;05/03/2012;0;0;0;120;0;333951,0;-11945041,4;11/01/2001;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;427287;INT039
25/05/2024;98234469;852895507060;Ana de Oliveira;38326912434;13/01/2011;0;0;0;120;0;334204,0;-11954143,6;09/12/2004;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-09 00:00:00.000;LIQUIDADO;0;0.0;0;406015;INT039
23/12/2016;69545758;988421506008;Juliana Barbosa;81369335273;17/03/2016;0;0;0;120;0;655,0;63583,0;16/01/1998;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-13 00:00:00.000;LIQUIDADO;0;0.0;0;522042;INT039
06/10/2022;13610619;898498149893;Júlia Moreira;16476425469;17/03/2015;0;0;0;120;0;334457,0;-11963245,9;01/08/1992;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;750709;INT039
04/05/2015;73612445;331525416588;Vitória Ferreira;65924698204;11/07/2012;0;0;0;120;0;334710,0;-11972348,1;28/11/1990;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;85;0.0;0;247885;INT039
19/05/2015;56918701;167768806622;Andréia Ribeiro;78111817281;18/04/2022;0;0;0;120;0;863,0;40556,0;22/12/1999;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;615500;INT039
07/03/2024;79178335;320111415373;Vera Martins;16044931496;28/10/2016;0;0;0;120;0;334963,0;-11981450,4;02/05/1994;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2012-11-01 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;314838;INT039
25/09/2022;36257912;742060239329;Ângela Martins;47742393186;27/08/2015;0;0;0;120;0;335216,0;-11990552,6;19/12/1984;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;140681;INT039
06/10/2017;67819150;299454555999;Raimunda de Carvalho;60574070462;17/11/2022;0;0;0;120;0;833,0;60520,0;07/10/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;986492;INT039
28/08/2018;38869648;549156431589;Aparecida Martins;78150534385;04/11/2012;0;0;0;120;0;335469,0;-11999654,9;07/11/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;87;0.0;0;691085;INT039
11/08/2018;98237646;619201839657;Sandra Silva;92253170146;07/09/2012;0;0;0;120;0;335722,0;-12008757,1;19/09/1993;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;971174;INT039
11/12/2019;78698862;691686431671;Larissa Barbosa;30084757077;17/02/2024;0;0;0;120;0;849,0;54598,0;20/02/1985;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;663200;INT039
05/05/2024;74799505;830691975155;Raimunda Almeida;74471829536;21/10/2020;0;0;0;120;0;335975,0;-12017859,4;22/07/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;851007;INT039
22/10/2021;21434967;692242177532;Daniela do Nascimento;38208709378;10/06/2011;0;0;0;120;0;336228,0;-12026961,6;10/12/1991;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;355434;INT039
27/12/2018;42391130;208848639442;Eliane Borges;67472746032;15/08/2025;0;0;0;120;0;988,0;59187,0;27/02/2006;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;149605;INT039
06/06/2020;68951414;684747030678;Renata Gonçalves;20951162228;25/01/2015;0;0;0;120;0;336481,0;-12036063,9;27/04/2005;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;629468;INT039
10/02/2016;38298163;303325914355;Marlene de Carvalho;84771300085;16/09/2011;0;0;0;120;0;336734,0;-12045166,1;03/11/2000;1;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;501205;INT039
18/08/2017;27660399;271303917804;Rosa Souza;25319845345;01/10/2013;0;0;0;120;0;945,0;54596,0;26/05/1988;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;312939;INT039
04/09/2023;33364423;204757421182;Patrícia do Nascimento;24541614141;23/10/2012;0;0;0;120;0;336987,0;-12054268,4;14/07/1984;1;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;793200;INT039
08/07/2015;31536888;301738062127;Amanda Batista;32538882387;24/08/2018;0;0;0;120;0;337240,0;-12063370,6;03/07/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;541660;INT039
05/06/2025;53289995;338265850461;Jéssica de Souza;37559156997;26/07/2023;0;0;0;120;0;635,0;35096,0;03/03/2005;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;696353;INT039
01/12/2017;47194271;248235623487;Larissa Santos;85749430367;19/06/2019;0;0;0;120;0;337493,0;-12072472,9;01/10/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;802673;INT039
18/02/2023;79256956;232257652815;Ana Lima;73526276110;28/02/2012;0;0;0;120;0;337746,0;-12081575,1;05/10/1992;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;79;0.0;0;442187;INT039
14/07/2025;50356026;341629056691;Gabriela Vieira;77501115068;18/08/2021;0;0;0;120;0;716,0;59847,0;07/08/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-09 00:00:00.000;LIQUIDADO;0;0.0;0;359887;INT039
25/10/2016;70564950;947360404367;Larissa Martins;82260166511;03/03/2011;0;0;0;120;0;337999,0;-12090677,4;22/08/1997;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;94;0.0;0;885776;INT039
20/06/2019;91744062;938538336961;Ângela de Araujo;55746367586;19/08/2024;0;0;0;120;0;338252,0;-12099779,6;27/11/2003;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;267759;INT039
12/09/2015;46781143;269614505023;Josefa Bezerra;67025216984;18/04/2024;0;0;0;120;0;727,0;50859,0;18/12/1993;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;686773;INT039
03/12/2019;64185380;200459708383;Mariana Silva;58992210325;26/04/2013;0;0;0;120;0;338505,0;-12108881,9;28/02/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;439152;INT039
16/10/2023;10132134;385620974974;Rita Dias;60921104330;23/10/2025;0;0;0;120;0;338758,0;-12117984,1;08/12/2005;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;140799;INT039
15/07/2017;45786236;761549679223;Ângela Marques;83152575991;01/07/2017;0;0;0;120;0;653,0;30317,0;11/08/1998;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;345353;INT039
25/05/2024;33267038;533220461568;Rita Cardoso;56874248814;18/07/2021;0;0;0;120;0;339011,0;-12127086,4;07/05/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;71;0.0;0;131858;INT039
08/06/2018;39928499;170598215736;Rosa de Araujo;70093204074;05/12/2024;0;0;0;120;0;339264,0;-12136188,6;08/10/2006;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;472350;INT039
19/10/2016;10330586;692357455846;Sônia Cardoso;27173983220;28/12/2013;0;0;0;120;0;433,0;42549,0;16/01/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;794179;INT039
20/07/2015;84379909;470092253276;Fabiana Moreira;68425923528;17/02/2021;0;0;0;120;0;339517,0;-12145290,9;21/07/1999;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;660185;INT039
18/11/2021;89191704;322772733865;Patrícia da Silva;87430671585;01/02/2025;0;0;0;120;0;339770,0;-12154393,1;26/12/1998;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;572676;INT039
21/12/2018;73919071;298562713899;Carla Alves;73430203972;07/07/2017;0;0;0;120;0;485,0;66984,0;02/09/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;540575;INT039
02/01/2019;78179003;832636723845;Ana Bezerra;49796983354;07/04/2015;0;0;0;120;0;340023,0;-12163495,4;21/03/2005;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;412431;INT039
19/05/2015;20702293;368602363189;Rosângela Ribeiro;69853438788;26/03/2022;0;0;0;120;0;340276,0;-12172597,6;14/07/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;285831;INT039
20/10/2023;87260485;439281421192;Letícia da Silva;68985158145;09/09/2012;0;0;0;120;0;544,0;43158,0;15/02/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;561375;INT039
05/08/2015;70272221;964626504711;Antônia dos Santos;37829146509;18/05/2023;0;0;0;120;0;340529,0;-12181699,9;13/11/1993;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;412504;INT039
23/01/2021;56549973;436035990444;Luana Rocha;82413771374;15/03/2022;0;0;0;120;0;340782,0;-12190802,1;05/12/2005;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;757687;INT039
19/04/2025;16563002;260953486293;Jéssica Nunes;21896181428;11/02/2023;0;0;0;120;0;425,0;54206,0;18/05/2005;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;131039;INT039
05/12/2021;97242584;915953320871;Bruna Mendes;52526374364;27/10/2018;0;0;0;120;0;341035,0;-12199904,4;02/09/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;393473;INT039
28/05/2025;48551698;685989742139;Terezinha Ribeiro;58457653752;17/08/2012;0;0;0;120;0;341288,0;-12209006,6;15/08/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;545743;INT039
06/10/2024;20823989;588381404846;Maria Mendes;41377837270;25/03/2020;0;0;0;120;0;572,0;54208,0;06/10/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;278858;INT039
11/06/2015;38582120;177694868197;Eliane Silva;73155878745;28/09/2021;0;0;0;120;0;341541,0;-12218108,9;20/01/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;376582;INT039
04/02/2025;37385833;969265065868;Vera Borges;14036460696;25/11/2020;0;0;0;120;0;341794,0;-12227211,1;17/07/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;169272;INT039
04/10/2025;29990146;313781047631;Larissa Almeida;48715631736;06/01/2015;0;0;0;120;0;916,0;56357,0;22/08/1987;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;190980;INT039
22/07/2019;23182515;548599457045;Juliana Silva;62428773377;24/07/2021;0;0;0;120;0;342047,0;-12236313,4;21/06/1987;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;253293;INT039
26/02/2019;44991601;482398070278;Mariana de Oliveira;35981268831;16/05/2025;0;0;0;120;0;342300,0;-12245415,6;24/02/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;551615;INT039
12/03/2020;14499871;553855535529;Aline Lima;12751425844;03/04/2011;0;0;0;120;0;755,0;52614,0;23/01/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;317715;INT039
08/05/2018;93505782;306318929631;Rosângela Bezerra;52028773826;14/01/2022;0;0;0;120;0;342553,0;-12254517,9;13/07/1999;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;681755;INT039
23/02/2022;61907960;903199168581;Antônia da Silva;87779396301;04/10/2017;0;0;0;120;0;342806,0;-12263620,1;09/09/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;530986;INT039
28/01/2019;32304969;448471864245;Vanessa Batista;44888785460;08/10/2013;0;0;0;120;0;591,0;64435,0;28/02/1990;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;455794;INT039
03/03/2015;30523414;183806258186;Antônia Borges;43721308424;10/07/2023;0;0;0;120;0;343059,0;-12272722,4;18/12/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;596787;INT039
04/08/2021;21407033;625390454367;Maria Moreira;61084434297;26/01/2015;0;0;0;120;0;343312,0;-12281824,6;06/05/1993;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2017-12-01 00:00:00.000;LIQUIDADO;0;0.0;0;833222;INT039
10/10/2016;74517735;272497055498;Simone Souza;49999707345;19/12/2015;0;0;0;120;0;832,0;40892,0;06/05/1992;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;314206;INT039
13/05/2017;14377651;817856117236;Ana Marques;61847383467;17/05/2023;0;0;0;120;0;343565,0;-12290926,9;21/08/1996;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;485157;INT039
07/10/2019;47754044;787563445352;Sandra Gonçalves;58498773525;18/01/2016;0;0;0;120;0;343818,0;-12300029,1;12/09/2006;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;743389;INT039
09/06/2023;47140120;620807133326;Adriana de Oliveira;30118276896;18/08/2019;0;0;0;120;0;917,0;30010,0;02/03/2005;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;871359;INT039
21/03/2015;50387147;770617301858;Raimunda Alves;29587011889;13/02/2021;0;0;0;120;0;344071,0;-12309131,4;03/11/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;211226;INT039
21/02/2024;69970468;935037849791;Fernanda Mendes;17833943646;09/05/2011;0;0;0;120;0;344324,0;-12318233,6;09/10/1993;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;326377;INT039
26/08/2018;13196123;506800945269;Marlene Nunes;87645802644;22/03/2024;0;0;0;120;0;888,0;55343,0;23/05/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;382237;INT039
10/11/2018;19625461;846189051142;Aline da Silva;43062128334;12/01/2025;0;0;0;120;0;344577,0;-12327335,9;19/11/1991;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;127973;INT039
05/07/2020;87255346;377884105962;Lúcia de Lima;40539034203;16/06/2022;0;0;0;120;0;344830,0;-12336438,1;26/03/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;942870;INT039
06/03/2021;85859667;575531918211;Ângela dos Santos;24867787274;23/01/2014;0;0;0;120;0;488,0;56049,0;22/05/1999;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;73;0.0;0;484722;INT039
16/04/2018;18642010;339967586600;Fernanda de Carvalho;16286351763;22/01/2023;0;0;0;120;0;345083,0;-12345540,4;20/12/2000;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;219926;INT039
22/02/2019;37311101;503716740562;Raimunda Moreira;76862733068;26/03/2016;0;0;0;120;0;345336,0;-12354642,6;12/03/1990;2;0;;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;179985;INT039
13/09/2015;52089506;630507947091;Larissa Fernandes;32804374276;26/02/2021;0;0;0;120;0;976,0;48711,0;14/02/1991;1;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;516186;INT039
25/05/2021;99281521;532448730974;Rosa de Sousa;75387549814;11/06/2023;0;0;0;120;0;345589,0;-12363744,9;22/04/1992;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;306675;INT039
27/01/2024;74131538;586504939511;Daniela dos Santos;35441497295;16/02/2021;0;0;0;120;0;345842,0;-12372847,1;12/01/1992;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;634905;INT039
08/09/2025;83354065;167871372596;Larissa Almeida;87631896077;24/12/2025;0;0;0;120;0;463,0;40459,0;10/04/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;189622;INT039
06/09/2015;56883089;855532237961;Natália Cardoso;23584066663;19/05/2019;0;0;0;120;0;346095,0;-12381949,4;07/12/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;569817;INT039
