data_referencia;cod_ibge;txt_municipio;txt_uf;txt_regiao;cod_empreendimento;txt_nome_empreendimento;txt_af;txt_modalidade;dt_assinatura_contrato;data_nascimento;txt_sexo;Estado Civil;Tipo de Beneficiário;vr_garantia_inicial;vr_subsidio_concessao;vr_renda_familiar_comprovada
23/05/2017;154282;Salvador;BA;Nordeste;FAR-6641-BA;Condomínio FAR-6641-BA;Banco do Nordeste;MCMV-FAR;24/02/2023;18/10/1997;Feminino;solteiro;Pescadores artesanais;R$ 86.923,00;R$ 47.336,00;R$ 4.201,00
22/10/2017;863520;Salvador;BA;Nordeste;FAR-6642-BA;Conjunto Habitacional FAR-6642-BA;Banco do Nordeste;MCMV-FAR;16/03/2025;01/09/1992;Feminino;casado;Indigena;R$ 58.143,00;R$ 42.547,00;R$ 4.571,00
01/08/2019;641615;São Paulo;SP;Sudeste;FAR-6643-SP;Condomínio FAR-6643-SP;Banco do Nordeste;MCMV-FAR;28/12/2023;23/10/1997;Feminino;solteiro;Assentados do PNRA;R$ 65.624,00;R$ 47.147,00;R$ 4.718,00
15/02/2024;404430;Curitiba;PR;Sul;FAR-6644-PR;Residencial FAR-6644-PR;Banco do Brasil;MCMV-Oferta Pública;16/03/2023;04/08/1999;Masculino;viúvo;Pescadores artesanais;R$ 57.094,00;R$ 49.489,00;R$ 4.653,00
28/04/2019;281169;Salvador;BA;Nordeste;FAR-6645-BA;Conjunto Habitacional FAR-6645-BA;Banco do Brasil;MCMV-FAR;15/07/2024;18/08/1995;Feminino;casado;Quilombolas;R$ 77.751,00;R$ 40.738,00;R$ 2.945,00
26/02/2022;676282;Rio de Janeiro;RJ;Sudeste;FAR-6646-RJ;Residencial FAR-6646-RJ;Banco do Nordeste;MCMV-Entidades;19/05/2025;15/07/1999;Feminino;viúvo;Extravista;R$ 66.816,00;R$ 41.784,00;R$ 2.097,00
16/02/2024;500054;Salvador;BA;Nordeste;FAR-6647-BA;Condomínio FAR-6647-BA;Caixa Econômica Federal;MCMV-FAR;05/02/2024;20/02/2006;Masculino;divorciado;Quilombolas;R$ 93.419,00;R$ 40.018,00;R$ 1.309,00
21/05/2019;905630;Curitiba;PR;Sul;FAR-6648-PR;Conjunto Habitacional FAR-6648-PR;Banco do Nordeste;MCMV-Oferta Pública;21/05/2023;15/03/2003;Feminino;viúvo;Assentados do PNRA;R$ 58.749,00;R$ 42.064,00;R$ 1.704,00
25/08/2020;840586;Curitiba;PR;Sul;FAR-6649-PR;Conjunto Habitacional FAR-6649-PR;Banco do Brasil;MCMV-Oferta Pública;14/08/2024;25/12/1996;Masculino;viúvo;Não aplicável;R$ 52.789,00;R$ 44.415,00;R$ 3.253,00
20/11/2019;897149;Curitiba;PR;Sul;FAR-6650-PR;Conjunto Habitacional FAR-6650-PR;Banco do Brasil;MCMV-Oferta Pública;22/05/2023;14/05/2001;Masculino;solteiro;Assentados do PNRA;R$ 72.611,00;R$ 47.310,00;R$ 4.535,00
09/08/2017;559901;Salvador;BA;Nordeste;FAR-6651-BA;Conjunto Habitacional FAR-6651-BA;Banco do Nordeste;MCMV-FAR;12/01/2023;23/09/1999;Feminino;separado;Assentados do PNRA;R$ 62.007,00;R$ 40.015,00;R$ 1.828,00
17/08/2019;954565;Curitiba;PR;Sul;FAR-6652-PR;Residencial FAR-6652-PR;Banco do Brasil;MCMV-Oferta Pública;13/01/2023;17/08/1987;Masculino;casado;Pescadores artesanais;R$ 66.300,00;R$ 46.241,00;R$ 1.594,00
17/06/2018;990545;Curitiba;PR;Sul;FAR-6653-PR;Residencial FAR-6653-PR;Banco do Brasil;MCMV-Oferta Pública;16/04/2023;07/03/1984;Feminino;casado;Pescadores artesanais;R$ 52.215,00;R$ 42.395,00;R$ 1.866,00
12/06/2019;629309;Curitiba;PR;Sul;FAR-6654-PR;Condomínio FAR-6654-PR;Caixa Econômica Federal;MCMV-Oferta Pública;11/07/2023;02/02/1990;Feminino;viúvo;Outras Comunidades;R$ 53.588,00;R$ 48.541,00;R$ 4.991,00
22/09/2024;139450;Curitiba;PR;Sul;FAR-6655-PR;Conjunto Habitacional FAR-6655-PR;Banco do Brasil;MCMV-Oferta Pública;27/01/2025;02/04/1992;Feminino;casado;Assentados do PNRA;R$ 91.189,00;R$ 41.912,00;R$ 1.308,00
01/09/2024;529125;Salvador;BA;Nordeste;FAR-6656-BA;Conjunto Habitacional FAR-6656-BA;Banco do Nordeste;MCMV-FAR;22/02/2025;24/10/1992;Feminino;separado;Indigena;R$ 89.664,00;R$ 49.144,00;R$ 4.481,00
14/01/2021;833695;Rio de Janeiro;RJ;Sudeste;FAR-6657-RJ;Residencial FAR-6657-RJ;Banco do Brasil;MCMV-Entidades;12/09/2024;25/09/1992;Feminino;casado;Outras Comunidades;R$ 65.364,00;R$ 47.788,00;R$ 4.189,00
17/10/2023;804952;Salvador;BA;Nordeste;FAR-6658-BA;Residencial FAR-6658-BA;Banco do Brasil;MCMV-FAR;21/06/2025;15/06/2004;Feminino;divorciado;Extravista;R$ 60.893,00;R$ 47.178,00;R$ 3.026,00
26/06/2024;219752;Curitiba;PR;Sul;FAR-6659-PR;Condomínio FAR-6659-PR;Banco do Nordeste;MCMV-Oferta Pública;02/05/2025;24/01/1998;Masculino;separado;Quilombolas;R$ 98.224,00;R$ 45.109,00;R$ 4.564,00
21/10/2023;534876;Rio de Janeiro;RJ;Sudeste;FAR-6660-RJ;Conjunto Habitacional FAR-6660-RJ;Banco do Brasil;MCMV-Entidades;15/03/2023;06/05/1989;Masculino;separado;Quilombolas;R$ 76.744,00;R$ 40.768,00;R$ 3.792,00
12/01/2024;767911;Curitiba;PR;Sul;FAR-6661-PR;Conjunto Habitacional FAR-6661-PR;Caixa Econômica Federal;MCMV-Oferta Pública;31/08/2024;10/08/1985;Masculino;divorciado;Quilombolas;R$ 53.442,00;R$ 48.048,00;R$ 4.365,00
06/05/2017;750890;São Paulo;SP;Sudeste;FAR-6662-SP;Condomínio FAR-6662-SP;Banco do Brasil;MCMV-FAR;08/01/2025;12/08/1997;Feminino;separado;Assentados do PNRA;R$ 92.683,00;R$ 45.445,00;R$ 1.392,00
04/06/2019;872944;Curitiba;PR;Sul;FAR-6663-PR;Residencial FAR-6663-PR;Banco do Brasil;MCMV-Oferta Pública;26/03/2025;09/02/1999;Masculino;viúvo;Extravista;R$ 78.034,00;R$ 45.180,00;R$ 4.309,00
22/02/2023;568102;Salvador;BA;Nordeste;FAR-6664-BA;Residencial FAR-6664-BA;Banco do Nordeste;MCMV-FAR;10/08/2023;10/01/1992;Masculino;separado;Indigena;R$ 82.049,00;R$ 48.834,00;R$ 2.724,00
14/02/2023;537661;Salvador;BA;Nordeste;FAR-6665-BA;Residencial FAR-6665-BA;Banco do Nordeste;MCMV-FAR;19/07/2023;20/12/1998;Masculino;viúvo;Extravista;R$ 66.648,00;R$ 40.055,00;R$ 2.860,00
20/04/2024;788344;Rio de Janeiro;RJ;Sudeste;FAR-6666-RJ;Condomínio FAR-6666-RJ;Banco do Brasil;MCMV-Entidades;17/05/2024;15/01/1991;Masculino;casado;Assentados do PNRA;R$ 79.435,00;R$ 44.379,00;R$ 3.014,00
12/01/2024;788907;Rio de Janeiro;RJ;Sudeste;FAR-6667-RJ;Conjunto Habitacional FAR-6667-RJ;Banco do Nordeste;MCMV-Entidades;01/05/2024;01/03/1995;Masculino;separado;Pescadores artesanais;R$ 94.527,00;R$ 42.393,00;R$ 4.914,00
27/11/2022;532144;Curitiba;PR;Sul;FAR-6668-PR;Condomínio FAR-6668-PR;Caixa Econômica Federal;MCMV-Oferta Pública;21/11/2024;21/10/1995;Masculino;separado;Extravista;R$ 63.489,00;R$ 45.524,00;R$ 2.033,00
20/04/2017;485703;Curitiba;PR;Sul;FAR-6669-PR;Condomínio FAR-6669-PR;Caixa Econômica Federal;MCMV-Oferta Pública;17/05/2024;26/12/1994;Masculino;casado;Quilombolas;R$ 63.565,00;R$ 47.730,00;R$ 2.558,00
07/03/2022;267986;São Paulo;SP;Sudeste;FAR-6670-SP;Residencial FAR-6670-SP;Caixa Econômica Federal;MCMV-FAR;08/03/2024;03/05/2003;Masculino;viúvo;Não aplicável;R$ 78.901,00;R$ 41.267,00;R$ 3.886,00
15/03/2024;167426;Salvador;BA;Nordeste;FAR-6671-BA;Residencial FAR-6671-BA;Banco do Brasil;MCMV-FAR;05/03/2024;14/04/1987;Masculino;divorciado;Indigena;R$ 54.066,00;R$ 49.743,00;R$ 1.612,00
05/06/2019;695218;Curitiba;PR;Sul;FAR-6672-PR;Condomínio FAR-6672-PR;Banco do Brasil;MCMV-Oferta Pública;06/12/2023;24/04/2006;Masculino;divorciado;Extravista;R$ 59.216,00;R$ 40.877,00;R$ 2.918,00
23/06/2022;649997;Salvador;BA;Nordeste;FAR-6673-BA;Residencial FAR-6673-BA;Banco do Nordeste;MCMV-FAR;08/01/2025;20/09/1987;Feminino;separado;Assentados do PNRA;R$ 85.050,00;R$ 45.526,00;R$ 4.873,00
09/05/2023;293096;Curitiba;PR;Sul;FAR-6674-PR;Condomínio FAR-6674-PR;Caixa Econômica Federal;MCMV-Oferta Pública;08/04/2023;17/09/1988;Masculino;solteiro;Não aplicável;R$ 62.537,00;R$ 45.552,00;R$ 2.880,00
20/04/2019;977195;Curitiba;PR;Sul;FAR-6675-PR;Condomínio FAR-6675-PR;Caixa Econômica Federal;MCMV-Oferta Pública;10/02/2025;08/09/1990;Feminino;separado;Não aplicável;R$ 59.178,00;R$ 48.219,00;R$ 3.373,00
04/01/2024;675462;São Paulo;SP;Sudeste;FAR-6676-SP;Condomínio FAR-6676-SP;Caixa Econômica Federal;MCMV-FAR;13/05/2025;08/11/1997;Masculino;viúvo;Quilombolas;R$ 89.594,00;R$ 48.679,00;R$ 4.861,00
15/06/2019;392754;Curitiba;PR;Sul;FAR-6677-PR;Conjunto Habitacional FAR-6677-PR;Banco do Nordeste;MCMV-Oferta Pública;25/06/2024;03/01/1994;Masculino;divorciado;Outras Comunidades;R$ 69.972,00;R$ 46.982,00;R$ 1.917,00
23/05/2019;198956;Curitiba;PR;Sul;FAR-6678-PR;Residencial FAR-6678-PR;Banco do Nordeste;MCMV-Oferta Pública;03/05/2025;23/06/2006;Masculino;casado;Pescadores artesanais;R$ 63.311,00;R$ 48.767,00;R$ 2.365,00
01/06/2019;619602;Curitiba;PR;Sul;FAR-6679-PR;Condomínio FAR-6679-PR;Banco do Nordeste;MCMV-Oferta Pública;06/01/2024;10/12/1996;Feminino;casado;Não aplicável;R$ 99.904,00;R$ 43.517,00;R$ 2.564,00
11/08/2020;257397;Curitiba;PR;Sul;FAR-6680-PR;Residencial FAR-6680-PR;Banco do Nordeste;MCMV-Oferta Pública;05/06/2023;06/07/1997;Masculino;separado;Outras Comunidades;R$ 73.444,00;R$ 48.864,00;R$ 1.375,00
15/06/2021;656853;Rio de Janeiro;RJ;Sudeste;FAR-6681-RJ;Residencial FAR-6681-RJ;Banco do Brasil;MCMV-Entidades;23/08/2024;16/11/1991;Feminino;separado;Extravista;R$ 74.538,00;R$ 42.811,00;R$ 4.790,00
17/07/2020;697478;Rio de Janeiro;RJ;Sudeste;FAR-6682-RJ;Conjunto Habitacional FAR-6682-RJ;Caixa Econômica Federal;MCMV-Entidades;27/04/2025;15/10/1989;Feminino;divorciado;Indigena;R$ 67.061,00;R$ 40.449,00;R$ 4.398,00
22/07/2021;860411;Curitiba;PR;Sul;FAR-6683-PR;Conjunto Habitacional FAR-6683-PR;Banco do Nordeste;MCMV-Oferta Pública;18/01/2025;22/07/2003;Masculino;casado;Indigena;R$ 59.590,00;R$ 40.944,00;R$ 2.476,00
02/12/2018;976635;Rio de Janeiro;RJ;Sudeste;FAR-6684-RJ;Conjunto Habitacional FAR-6684-RJ;Banco do Brasil;MCMV-Entidades;12/04/2025;20/05/1990;Feminino;divorciado;Outras Comunidades;R$ 98.482,00;R$ 44.133,00;R$ 3.639,00
12/04/2023;778760;Rio de Janeiro;RJ;Sudeste;FAR-6685-RJ;Conjunto Habitacional FAR-6685-RJ;Banco do Nordeste;MCMV-Entidades;09/11/2024;05/06/2001;Masculino;divorciado;Pescadores artesanais;R$ 99.604,00;R$ 49.016,00;R$ 3.443,00
25/03/2019;432892;São Paulo;SP;Sudeste;FAR-6686-SP;Condomínio FAR-6686-SP;Caixa Econômica Federal;MCMV-FAR;19/06/2024;12/08/2001;Masculino;separado;Assentados do PNRA;R$ 89.818,00;R$ 48.338,00;R$ 3.273,00
17/09/2022;800020;Curitiba;PR;Sul;FAR-6687-PR;Conjunto Habitacional FAR-6687-PR;Banco do Nordeste;MCMV-Oferta Pública;17/10/2023;23/03/2003;Masculino;casado;Quilombolas;R$ 90.838,00;R$ 45.321,00;R$ 2.945,00
24/08/2022;558243;Curitiba;PR;Sul;FAR-6688-PR;Condomínio FAR-6688-PR;Banco do Nordeste;MCMV-Oferta Pública;02/08/2024;19/05/2006;Masculino;solteiro;Extravista;R$ 95.709,00;R$ 46.250,00;R$ 1.807,00
05/02/2024;474089;Curitiba;PR;Sul;FAR-6689-PR;Residencial FAR-6689-PR;Banco do Nordeste;MCMV-Oferta Pública;01/05/2023;03/04/1992;Masculino;divorciado;Outras Comunidades;R$ 53.343,00;R$ 48.896,00;R$ 1.906,00
05/07/2023;951625;Rio de Janeiro;RJ;Sudeste;FAR-6690-RJ;Conjunto Habitacional FAR-6690-RJ;Banco do Nordeste;MCMV-Entidades;10/03/2024;28/08/2002;Masculino;solteiro;Outras Comunidades;R$ 61.615,00;R$ 43.995,00;R$ 3.561,00
17/12/2020;488365;São Paulo;SP;Sudeste;FAR-6691-SP;Residencial FAR-6691-SP;Banco do Brasil;MCMV-FAR;13/02/2024;18/03/2001;Feminino;divorciado;Pescadores artesanais;R$ 51.850,00;R$ 46.679,00;R$ 2.100,00
17/12/2022;374517;Rio de Janeiro;RJ;Sudeste;FAR-6692-RJ;Conjunto Habitacional FAR-6692-RJ;Banco do Brasil;MCMV-Entidades;23/11/2024;13/07/2002;Masculino;casado;Extravista;R$ 77.234,00;R$ 46.117,00;R$ 3.088,00
18/12/2024;152991;São Paulo;SP;Sudeste;FAR-6693-SP;Condomínio FAR-6693-SP;Banco do Brasil;MCMV-FAR;06/09/2024;26/12/1984;Masculino;viúvo;Outras Comunidades;R$ 83.353,00;R$ 42.832,00;R$ 1.648,00
11/10/2017;368036;Salvador;BA;Nordeste;FAR-6694-BA;Conjunto Habitacional FAR-6694-BA;Banco do Brasil;MCMV-FAR;06/06/2023;25/05/1999;Masculino;casado;Não aplicável;R$ 66.189,00;R$ 46.349,00;R$ 4.763,00
10/11/2024;652315;Salvador;BA;Nordeste;FAR-6695-BA;Condomínio FAR-6695-BA;Banco do Brasil;MCMV-FAR;07/10/2023;21/10/2005;Feminino;solteiro;Indigena;R$ 74.248,00;R$ 46.228,00;R$ 2.153,00
09/09/2017;181262;Rio de Janeiro;RJ;Sudeste;FAR-6696-RJ;Condomínio FAR-6696-RJ;Caixa Econômica Federal;MCMV-Entidades;08/04/2023;19/01/2005;Masculino;solteiro;Quilombolas;R$ 70.920,00;R$ 44.974,00;R$ 2.942,00
09/10/2022;653726;Rio de Janeiro;RJ;Sudeste;FAR-6697-RJ;Conjunto Habitacional FAR-6697-RJ;Caixa Econômica Federal;MCMV-Entidades;06/10/2024;10/06/2003;Masculino;divorciado;Indigena;R$ 53.711,00;R$ 47.903,00;R$ 4.582,00
04/04/2021;445428;Curitiba;PR;Sul;FAR-6698-PR;Conjunto Habitacional FAR-6698-PR;Banco do Brasil;MCMV-Oferta Pública;11/09/2024;02/01/2003;Feminino;divorciado;Outras Comunidades;R$ 64.063,00;R$ 48.046,00;R$ 3.675,00
15/05/2020;611706;Curitiba;PR;Sul;FAR-6699-PR;Condomínio FAR-6699-PR;Banco do Nordeste;MCMV-Oferta Pública;29/07/2024;12/02/1992;Masculino;separado;Quilombolas;R$ 64.313,00;R$ 49.737,00;R$ 2.867,00
05/07/2024;185289;Curitiba;PR;Sul;FAR-6700-PR;Conjunto Habitacional FAR-6700-PR;Banco do Brasil;MCMV-Oferta Pública;08/12/2024;09/07/1998;Masculino;casado;Outras Comunidades;R$ 55.689,00;R$ 46.339,00;R$ 3.777,00
17/06/2017;910162;Curitiba;PR;Sul;FAR-6701-PR;Condomínio FAR-6701-PR;Banco do Brasil;MCMV-Oferta Pública;27/08/2023;24/08/2004;Feminino;solteiro;Extravista;R$ 60.698,00;R$ 42.684,00;R$ 3.751,00
03/03/2020;556552;São Paulo;SP;Sudeste;FAR-6702-SP;Conjunto Habitacional FAR-6702-SP;Banco do Nordeste;MCMV-FAR;10/06/2025;18/09/2005;Masculino;separado;Indigena;R$ 53.755,00;R$ 44.446,00;R$ 3.799,00
24/03/2024;652329;Rio de Janeiro;RJ;Sudeste;FAR-6703-RJ;Condomínio FAR-6703-RJ;Banco do Brasil;MCMV-Entidades;01/10/2023;15/08/1984;Masculino;divorciado;Quilombolas;R$ 91.020,00;R$ 40.855,00;R$ 4.365,00
12/09/2023;662014;Salvador;BA;Nordeste;FAR-6704-BA;Condomínio FAR-6704-BA;Banco do Nordeste;MCMV-FAR;04/12/2024;16/06/2003;Masculino;casado;Pescadores artesanais;R$ 63.401,00;R$ 40.914,00;R$ 2.164,00
02/05/2023;295888;Salvador;BA;Nordeste;FAR-6705-BA;Condomínio FAR-6705-BA;Banco do Nordeste;MCMV-FAR;22/02/2025;04/05/2002;Feminino;casado;Quilombolas;R$ 68.581,00;R$ 44.227,00;R$ 1.474,00
27/12/2020;199455;Salvador;BA;Nordeste;FAR-6706-BA;Residencial FAR-6706-BA;Banco do Nordeste;MCMV-FAR;26/01/2023;25/04/2002;Feminino;divorciado;Não aplicável;R$ 88.538,00;R$ 40.474,00;R$ 4.362,00
10/01/2018;618835;São Paulo;SP;Sudeste;FAR-6707-SP;Residencial FAR-6707-SP;Banco do Nordeste;MCMV-FAR;15/06/2025;10/01/2003;Masculino;separado;Assentados do PNRA;R$ 65.975,00;R$ 49.793,00;R$ 4.045,00
04/02/2022;287609;São Paulo;SP;Sudeste;FAR-6708-SP;Condomínio FAR-6708-SP;Banco do Nordeste;MCMV-FAR;08/07/2024;14/05/2002;Feminino;solteiro;Outras Comunidades;R$ 84.870,00;R$ 48.130,00;R$ 3.178,00
19/06/2024;788057;Salvador;BA;Nordeste;FAR-6709-BA;Condomínio FAR-6709-BA;Banco do Nordeste;MCMV-FAR;23/06/2024;01/09/1993;Masculino;separado;Não aplicável;R$ 77.282,00;R$ 41.412,00;R$ 3.997,00
01/08/2018;554665;São Paulo;SP;Sudeste;FAR-6710-SP;Conjunto Habitacional FAR-6710-SP;Banco do Brasil;MCMV-FAR;09/07/2023;24/02/2006;Feminino;viúvo;Não aplicável;R$ 61.959,00;R$ 42.061,00;R$ 3.428,00
06/08/2020;146524;Rio de Janeiro;RJ;Sudeste;FAR-6711-RJ;Condomínio FAR-6711-RJ;Banco do Brasil;MCMV-Entidades;14/09/2023;13/11/2002;Feminino;divorciado;Extravista;R$ 84.117,00;R$ 43.940,00;R$ 3.005,00
05/09/2017;968153;Curitiba;PR;Sul;FAR-6712-PR;Residencial FAR-6712-PR;Caixa Econômica Federal;MCMV-Oferta Pública;12/10/2023;19/07/1984;Feminino;solteiro;Indigena;R$ 85.378,00;R$ 42.495,00;R$ 4.661,00
09/09/2021;333770;Curitiba;PR;Sul;FAR-6713-PR;Conjunto Habitacional FAR-6713-PR;Banco do Nordeste;MCMV-Oferta Pública;26/10/2024;12/09/2000;Masculino;divorciado;Pescadores artesanais;R$ 63.179,00;R$ 46.066,00;R$ 1.405,00
15/07/2021;495945;São Paulo;SP;Sudeste;FAR-6714-SP;Residencial FAR-6714-SP;Banco do Brasil;MCMV-FAR;19/02/2023;12/11/1992;Masculino;divorciado;Extravista;R$ 77.156,00;R$ 49.983,00;R$ 2.694,00
21/07/2020;122663;Rio de Janeiro;RJ;Sudeste;FAR-6715-RJ;Condomínio FAR-6715-RJ;Banco do Brasil;MCMV-Entidades;18/11/2024;02/04/1988;Feminino;viúvo;Quilombolas;R$ 64.616,00;R$ 42.300,00;R$ 3.525,00
19/10/2017;555685;Rio de Janeiro;RJ;Sudeste;FAR-6716-RJ;Residencial FAR-6716-RJ;Banco do Nordeste;MCMV-Entidades;16/11/2024;11/01/1990;Feminino;divorciado;Extravista;R$ 57.882,00;R$ 43.704,00;R$ 2.410,00
22/11/2018;462421;São Paulo;SP;Sudeste;FAR-6717-SP;Residencial FAR-6717-SP;Banco do Nordeste;MCMV-FAR;27/01/2024;07/08/1994;Feminino;divorciado;Extravista;R$ 56.652,00;R$ 49.274,00;R$ 2.701,00
09/02/2021;356623;São Paulo;SP;Sudeste;FAR-6718-SP;Condomínio FAR-6718-SP;Caixa Econômica Federal;MCMV-FAR;05/03/2025;08/10/1985;Feminino;divorciado;Não aplicável;R$ 87.598,00;R$ 40.536,00;R$ 4.752,00
07/06/2024;865370;Curitiba;PR;Sul;FAR-6719-PR;Condomínio FAR-6719-PR;Caixa Econômica Federal;MCMV-Oferta Pública;05/01/2024;28/06/1984;Feminino;divorciado;Pescadores artesanais;R$ 93.233,00;R$ 45.330,00;R$ 2.291,00
05/09/2021;438941;Curitiba;PR;Sul;FAR-6720-PR;Conjunto Habitacional FAR-6720-PR;Caixa Econômica Federal;MCMV-Oferta Pública;26/08/2023;12/03/2002;Masculino;separado;Indigena;R$ 98.044,00;R$ 47.846,00;R$ 3.242,00
01/11/2020;826492;São Paulo;SP;Sudeste;FAR-6721-SP;Condomínio FAR-6721-SP;Caixa Econômica Federal;MCMV-FAR;27/10/2023;23/11/2002;Feminino;separado;Pescadores artesanais;R$ 61.519,00;R$ 45.963,00;R$ 2.845,00
15/04/2020;187439;Curitiba;PR;Sul;FAR-6722-PR;Condomínio FAR-6722-PR;Banco do Nordeste;MCMV-Oferta Pública;24/04/2023;17/01/2000;Feminino;casado;Assentados do PNRA;R$ 57.051,00;R$ 48.813,00;R$ 2.493,00
25/01/2024;914821;Rio de Janeiro;RJ;Sudeste;FAR-6723-RJ;Conjunto Habitacional FAR-6723-RJ;Banco do Brasil;MCMV-Entidades;31/01/2024;11/07/2005;Feminino;solteiro;Pescadores artesanais;R$ 91.192,00;R$ 43.257,00;R$ 1.337,00
04/08/2017;698140;Rio de Janeiro;RJ;Sudeste;FAR-6724-RJ;Conjunto Habitacional FAR-6724-RJ;Banco do Brasil;MCMV-Entidades;06/08/2024;10/05/2005;Masculino;separado;Indigena;R$ 54.776,00;R$ 43.816,00;R$ 2.755,00
12/05/2018;182599;Curitiba;PR;Sul;FAR-6725-PR;Conjunto Habitacional FAR-6725-PR;Banco do Brasil;MCMV-Oferta Pública;06/07/2024;05/03/1991;Feminino;separado;Pescadores artesanais;R$ 57.913,00;R$ 49.269,00;R$ 1.482,00
01/08/2019;526724;Salvador;BA;Nordeste;FAR-6726-BA;Residencial FAR-6726-BA;Caixa Econômica Federal;MCMV-FAR;18/02/2023;13/08/2002;Masculino;divorciado;Não aplicável;R$ 97.987,00;R$ 46.741,00;R$ 1.721,00
15/04/2021;177152;São Paulo;SP;Sudeste;FAR-6727-SP;Condomínio FAR-6727-SP;Banco do Nordeste;MCMV-FAR;08/03/2023;07/09/2000;Masculino;divorciado;Extravista;R$ 96.157,00;R$ 47.389,00;R$ 3.034,00
28/05/2023;627638;Salvador;BA;Nordeste;FAR-6728-BA;Residencial FAR-6728-BA;Banco do Brasil;MCMV-FAR;02/09/2024;28/10/1992;Feminino;separado;Não aplicável;R$ 61.675,00;R$ 42.893,00;R$ 2.773,00
16/04/2021;967368;Salvador;BA;Nordeste;FAR-6729-BA;Residencial FAR-6729-BA;Banco do Brasil;MCMV-FAR;17/10/2023;10/01/1987;Masculino;casado;Assentados do PNRA;R$ 68.435,00;R$ 46.898,00;R$ 3.602,00
07/12/2018;739328;São Paulo;SP;Sudeste;FAR-6730-SP;Conjunto Habitacional FAR-6730-SP;Caixa Econômica Federal;MCMV-FAR;29/12/2024;01/04/2003;Masculino;casado;Não aplicável;R$ 99.282,00;R$ 42.028,00;R$ 4.033,00
24/07/2018;398785;Rio de Janeiro;RJ;Sudeste;FAR-6731-RJ;Condomínio FAR-6731-RJ;Banco do Brasil;MCMV-Entidades;16/03/2025;26/09/1986;Masculino;separado;Outras Comunidades;R$ 69.064,00;R$ 44.852,00;R$ 4.396,00
03/06/2024;852117;Curitiba;PR;Sul;FAR-6732-PR;Residencial FAR-6732-PR;Caixa Econômica Federal;MCMV-Oferta Pública;07/10/2023;18/04/1993;Feminino;casado;Quilombolas;R$ 67.808,00;R$ 47.330,00;R$ 2.261,00
11/10/2020;142702;Salvador;BA;Nordeste;FAR-6733-BA;Residencial FAR-6733-BA;Banco do Brasil;MCMV-FAR;25/04/2025;27/06/1984;Feminino;casado;Indigena;R$ 74.277,00;R$ 49.720,00;R$ 3.730,00
27/06/2023;219196;Rio de Janeiro;RJ;Sudeste;FAR-6734-RJ;Conjunto Habitacional FAR-6734-RJ;Banco do Brasil;MCMV-Entidades;17/02/2023;13/12/1997;Masculino;divorciado;Indigena;R$ 58.346,00;R$ 46.529,00;R$ 4.238,00
02/08/2022;648526;Salvador;BA;Nordeste;FAR-6735-BA;Residencial FAR-6735-BA;Banco do Nordeste;MCMV-FAR;07/01/2025;04/06/1992;Masculino;divorciado;Quilombolas;R$ 57.247,00;R$ 43.238,00;R$ 4.664,00
19/06/2017;754631;São Paulo;SP;Sudeste;FAR-6736-SP;Residencial FAR-6736-SP;Banco do Brasil;MCMV-FAR;03/10/2024;24/05/1985;Feminino;casado;Extravista;R$ 53.918,00;R$ 49.847,00;R$ 1.436,00
06/11/2018;818685;Salvador;BA;Nordeste;FAR-6737-BA;Conjunto Habitacional FAR-6737-BA;Banco do Brasil;MCMV-FAR;09/10/2024;21/09/2003;Feminino;divorciado;Pescadores artesanais;R$ 62.487,00;R$ 41.328,00;R$ 1.568,00
25/10/2020;404989;Curitiba;PR;Sul;FAR-6738-PR;Conjunto Habitacional FAR-6738-PR;Banco do Brasil;MCMV-Oferta Pública;28/04/2024;16/08/2002;Masculino;divorciado;Assentados do PNRA;R$ 99.205,00;R$ 43.614,00;R$ 3.785,00
11/04/2022;963977;Rio de Janeiro;RJ;Sudeste;FAR-6739-RJ;Residencial FAR-6739-RJ;Caixa Econômica Federal;MCMV-Entidades;05/03/2023;14/06/1990;Masculino;casado;Indigena;R$ 62.765,00;R$ 42.348,00;R$ 3.725,00
06/04/2023;108411;Rio de Janeiro;RJ;Sudeste;FAR-6740-RJ;Condomínio FAR-6740-RJ;Banco do Brasil;MCMV-Entidades;03/02/2024;18/05/1996;Masculino;viúvo;Assentados do PNRA;R$ 85.362,00;R$ 40.758,00;R$ 1.440,00
06/08/2023;653444;Curitiba;PR;Sul;FAR-6741-PR;Condomínio FAR-6741-PR;Banco do Nordeste;MCMV-Oferta Pública;27/02/2025;10/01/1985;Feminino;separado;Quilombolas;R$ 68.979,00;R$ 41.172,00;R$ 1.547,00
23/10/2022;867742;Salvador;BA;Nordeste;FAR-6742-BA;Residencial FAR-6742-BA;Caixa Econômica Federal;MCMV-FAR;13/02/2023;20/03/1992;Masculino;divorciado;Indigena;R$ 63.274,00;R$ 46.696,00;R$ 1.617,00
14/01/2024;827722;Salvador;BA;Nordeste;FAR-6743-BA;Residencial FAR-6743-BA;Banco do Nordeste;MCMV-FAR;29/01/2023;14/02/2004;Feminino;solteiro;Quilombolas;R$ 55.039,00;R$ 46.911,00;R$ 2.067,00
24/06/2018;206743;Curitiba;PR;Sul;FAR-6744-PR;Residencial FAR-6744-PR;Banco do Nordeste;MCMV-Oferta Pública;19/12/2023;17/10/2005;Masculino;casado;Assentados do PNRA;R$ 67.300,00;R$ 49.330,00;R$ 4.824,00
